Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-25 22:58:21.071218,2025-06-25 22:58:21.071221,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.071427,2025-06-25 22:58:21.071429,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.071558,2025-06-25 22:58:21.071559,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.071710,2025-06-25 22:58:21.071712,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.075195,2025-06-25 22:58:21.075196,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.075272,2025-06-25 22:58:21.075274,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.075470,2025-06-25 22:58:21.075471,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.075595,2025-06-25 22:58:21.075596,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.075726,2025-06-25 22:58:21.075727,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.076976,2025-06-25 22:58:21.076979,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.077138,2025-06-25 22:58:21.077139,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.077292,2025-06-25 22:58:21.077294,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.080915,2025-06-25 22:58:21.080916,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.080943,2025-06-25 22:58:21.080945,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.081367,2025-06-25 22:58:21.081368,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.081537,2025-06-25 22:58:21.081538,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.081709,2025-06-25 22:58:21.081712,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.081837,2025-06-25 22:58:21.081838,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.083073,2025-06-25 22:58:21.083076,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.083287,2025-06-25 22:58:21.083289,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.083466,2025-06-25 22:58:21.083469,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.086982,2025-06-25 22:58:21.086985,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.087082,2025-06-25 22:58:21.087084,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.087272,2025-06-25 22:58:21.087274,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.087445,2025-06-25 22:58:21.087447,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.087587,2025-06-25 22:58:21.087588,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
